date,BTCUSDT,ETHUSDT,SOLUSDT
2025/7/24 21:10,0.007256389,0.07624078,-0.12067789
2025/7/24 21:15,-0.015317738,0.07076442,-0.13632911
2025/7/24 21:20,-0.003914297,0.07718015,-0.14467931
2025/7/24 21:25,-0.012822509,0.06596756,-0.14184177
2025/7/24 21:30,0.000670075,0.057253838,-0.12819034
2025/7/24 21:35,-0.015521348,0.061246276,-0.13648146
2025/7/24 21:40,-0.002258658,0.08520925,-0.12743115
2025/7/24 21:45,0.001943708,0.056029916,-0.13181949
2025/7/24 21:50,0.010019302,0.05572343,-0.13349622
2025/7/24 21:55,0.008056998,0.040822268,-0.11891019
2025/7/24 22:00,0.010001898,0.051600456,-0.14934725
2025/7/24 22:05,0.016037583,0.0629462,-0.1109283
2025/7/24 22:10,0.000914097,0.05792308,-0.12740064
2025/7/24 22:15,0.00236392,0.062594175,-0.14080691
2025/7/24 22:20,0.010144949,0.06845367,-0.13661528
2025/7/24 22:25,0.015432,0.06419599,-0.1401918
2025/7/24 22:30,0.03397751,0.06390083,-0.13430202
2025/7/24 22:35,0.019459486,0.052117825,-0.13976061
2025/7/24 22:40,0.018372536,0.047748327,-0.12968749
2025/7/24 22:45,0.018726945,0.045016766,-0.13406622
2025/7/24 22:50,0.001350284,0.0645833,-0.11638415
2025/7/24 22:55,0.003735185,0.06387329,-0.12180704
2025/7/24 23:00,0.01266396,0.053843975,-0.15393186
2025/7/24 23:05,0.006122112,0.06189692,-0.13014507
2025/7/24 23:10,0.009668946,0.05100131,-0.14065737
2025/7/24 23:15,0.017811894,0.06463778,-0.15382314
2025/7/24 23:20,0.014132261,0.04714346,-0.13661766
2025/7/24 23:25,0.03191769,0.06607878,-0.14408255
2025/7/24 23:30,0.007664204,0.06737685,-0.1430865
2025/7/24 23:35,-0.00059551,0.065021634,-0.15559614
2025/7/24 23:40,0.005221367,0.06699538,-0.14126635
2025/7/24 23:45,0.03674066,0.06920564,-0.13069773
2025/7/24 23:50,0.014806986,0.052823305,-0.1382271
2025/7/24 23:55,-0.003556669,0.07138085,-0.13751662
2025/7/25 0:00,0.003820658,0.04960406,-0.16236305
2025/7/25 0:05,0.016275644,0.039286494,-0.14194071
2025/7/25 0:10,0.016069174,0.07418394,-0.1565355
2025/7/25 0:15,-0.002975166,0.06877482,-0.13868797
2025/7/25 0:20,0.024879217,0.07009411,-0.13568461
2025/7/25 0:25,-0.005674839,0.074491024,-0.13825822
2025/7/25 0:30,0.001232624,0.07421148,-0.14268398
2025/7/25 0:35,-0.0068838,0.044310212,-0.14457971
2025/7/25 0:40,0.013888359,0.068154335,-0.12844622
2025/7/25 0:45,0.01425755,0.072840214,-0.13390547
2025/7/25 0:50,0.003658295,0.0706923,-0.1464718
2025/7/25 0:55,0.028125525,0.08221924,-0.14410698
2025/7/25 1:00,-0.004640818,0.066020966,-0.11922562
2025/7/25 1:05,0.000978828,0.07294321,-0.13900769
2025/7/25 1:10,0.02543807,0.06432116,-0.15065151
2025/7/25 1:15,0.018203735,0.06517172,-0.14642513
2025/7/25 1:20,0.009029388,0.07703018,-0.13321823
2025/7/25 1:25,0.005576491,0.08304834,-0.13603133
2025/7/25 1:30,0.008097291,0.0954175,-0.13301969
2025/7/25 1:35,0.024938941,0.08240914,-0.12606835
2025/7/25 1:40,-0.010671139,0.07703841,-0.11133325
2025/7/25 1:45,0.001441002,0.073137045,-0.14168906
2025/7/25 1:50,0.001336575,0.087025404,-0.14218551
2025/7/25 1:55,0.002532721,0.08074486,-0.13000125
2025/7/25 2:00,0.005984664,0.07076836,-0.11109257
2025/7/25 2:05,0.009042382,0.068309546,-0.14911866
2025/7/25 2:10,0.021145463,0.05626595,-0.12808597
2025/7/25 2:15,-0.019330263,0.0658288,-0.12186575
2025/7/25 2:20,0.006739378,0.05836916,-0.14721972
2025/7/25 2:25,-0.017387688,0.064499974,-0.14400196
2025/7/25 2:30,0.012583733,0.059295535,-0.1383928
2025/7/25 2:35,0.016246676,0.06654012,-0.15538555
2025/7/25 2:40,0.000298262,0.07761991,-0.13429248
2025/7/25 2:45,0.012051702,0.07516348,-0.1429503
2025/7/25 2:50,0.018488407,0.081884384,-0.13965827
2025/7/25 2:55,0.014146805,0.0751884,-0.15013409
2025/7/25 3:00,0.02359438,0.08949995,-0.14274764
2025/7/25 3:05,-0.002350211,0.06873751,-0.1370678
2025/7/25 3:10,0.022116184,0.10199988,-0.14727294
2025/7/25 3:15,0.022654891,0.07648897,-0.13747078
2025/7/25 3:20,0.0285604,0.07697594,-0.14099991
2025/7/25 3:25,0.000850797,0.079205394,-0.1380533
2025/7/25 3:30,0.011657476,0.075344205,-0.138327
2025/7/25 3:35,0.017318964,0.07632661,-0.14049977
2025/7/25 3:40,0.010773897,0.071424484,-0.1518178
2025/7/25 3:45,0.015248418,0.06255674,-0.13662958
2025/7/25 3:50,0.030230522,0.081677556,-0.14155161
2025/7/25 3:55,0.014202714,0.07178533,-0.15351164
2025/7/25 4:00,0.015084505,0.10080886,-0.13836181
2025/7/25 4:05,0.009106636,0.062913775,-0.12391752
2025/7/25 4:10,0.020037651,0.067308545,-0.123785555
2025/7/25 4:15,0.03947842,0.093716264,-0.12732738
2025/7/25 4:20,0.035827756,0.070373535,-0.1458844
2025/7/25 4:25,0.009133697,0.06321967,-0.1526699
2025/7/25 4:30,0.005563021,0.08906376,-0.119927704
2025/7/25 4:35,0.01679945,0.08657968,-0.1392892
2025/7/25 4:40,0.011415243,0.07296896,-0.1137436
2025/7/25 4:45,0.009408355,0.09370494,-0.12382859
2025/7/25 4:50,0.00216651,0.07211363,-0.13130641
2025/7/25 4:55,-0.003797472,0.07183313,-0.13920224
2025/7/25 5:00,0.019352674,0.064667225,-0.13092387
2025/7/25 5:05,-0.000471413,0.096443534,-0.13894117
2025/7/25 5:10,-0.001159668,0.09646428,-0.15346134
2025/7/25 5:15,0.013280869,0.09290719,-0.15883821
2025/7/25 5:20,0.006395936,0.08485758,-0.14402115
2025/7/25 5:25,0.001555681,0.06677878,-0.15452337
2025/7/25 5:30,0.005758524,0.09029162,-0.13496947
2025/7/25 5:35,0.006114602,0.08667028,-0.15275347
2025/7/25 5:40,0.000467062,0.09663904,-0.133991
2025/7/25 5:45,0.003712773,0.10231459,-0.13657379
2025/7/25 5:50,0.001681924,0.09390402,-0.14244473
2025/7/25 5:55,0.003473163,0.09033835,-0.16336101
2025/7/25 6:00,0.01096952,0.09432948,-0.13962936
2025/7/25 6:05,-0.003123641,0.10851717,-0.15257096
2025/7/25 6:10,0.025745392,0.09347248,-0.14367521
2025/7/25 6:15,0.002142549,0.085194945,-0.14705992
2025/7/25 6:20,0.001515627,0.09540331,-0.14670181
2025/7/25 6:25,-0.017361283,0.07783878,-0.14600718
2025/7/25 6:30,-0.002443194,0.08261776,-0.15766215
2025/7/25 6:35,0.007302284,0.10197115,-0.16385567
2025/7/25 6:40,0.012159705,0.091148734,-0.15204674
2025/7/25 6:45,-0.0064919,0.068158984,-0.12383604
2025/7/25 6:50,-0.00916487,0.08421469,-0.13926554
2025/7/25 6:55,0.010599494,0.081636906,-0.13346112
2025/7/25 7:00,0.015920639,0.083592415,-0.14001071
2025/7/25 7:05,-0.004807353,0.09142411,-0.15789843
2025/7/25 7:10,-0.01417917,0.091337204,-0.12655622
2025/7/25 7:15,-0.003207088,0.06301534,-0.122181654
2025/7/25 7:20,-0.009835243,0.052779555,-0.11405361
2025/7/25 7:25,-0.008947611,0.07376683,-0.13717914
2025/7/25 7:30,-0.006270349,0.05845785,-0.1319015
2025/7/25 7:35,-0.006942093,0.048285842,-0.1148864
2025/7/25 7:40,-0.005316436,0.052601576,-0.12001765
2025/7/25 7:45,0.008586645,0.06333637,-0.14545977
2025/7/25 7:50,-0.000722766,0.08125818,-0.12016201
2025/7/25 7:55,-0.001471579,0.07054937,-0.11880851
2025/7/25 8:00,-0.00155437,0.07307398,-0.10849357
2025/7/25 8:05,0.008357525,0.061943173,-0.116710424
2025/7/25 8:10,0.005238891,0.057366848,-0.113051236
2025/7/25 8:15,0.013056278,0.09766185,-0.114962995
2025/7/25 8:20,0.00230372,0.07325959,-0.12940085
2025/7/25 8:25,0.008597136,0.08042693,-0.115504205
2025/7/25 8:30,0.018448353,0.0720948,-0.12711996
2025/7/25 8:35,-0.001096249,0.08283591,-0.14521962
2025/7/25 8:40,0.007243633,0.07042074,-0.13879937
2025/7/25 8:45,0.011072636,0.10372019,-0.13726795
2025/7/25 8:50,-0.009052277,0.083895445,-0.12307608
2025/7/25 8:55,-0.01549989,0.084611535,-0.11695111
2025/7/25 9:00,0.001037598,0.075098634,-0.14962041
2025/7/25 9:05,-0.002368212,0.08269131,-0.15737724
2025/7/25 9:10,-0.00679183,0.06417489,-0.12619174
2025/7/25 9:15,0.010096192,0.07546306,-0.1458416
2025/7/25 9:20,-0.008732617,0.07355344,-0.12144226
2025/7/25 9:25,0.009343386,0.0794127,-0.11899024
2025/7/25 9:30,0.019850254,0.069429755,-0.11414951
2025/7/25 9:35,0.012717843,0.087569,-0.124111176
2025/7/25 9:40,0.002288699,0.083856106,-0.13670802
2025/7/25 9:45,0.003332496,0.06267977,-0.15448761
2025/7/25 9:50,0.009937406,0.06219089,-0.16275972
2025/7/25 9:55,0.002410889,0.08299112,-0.12311691
2025/7/25 10:00,0.010682344,0.06878221,-0.12717181
2025/7/25 10:05,0.013034344,0.082776666,-0.15192896
2025/7/25 10:10,0.009975195,0.08125782,-0.15668249
2025/7/25 10:15,0.009297252,0.10536826,-0.13091886
2025/7/25 10:20,-0.011776924,0.108370185,-0.15469635
2025/7/25 10:25,0.017482877,0.09177971,-0.15222037
2025/7/25 10:30,-0.008319616,0.08807707,-0.15310985
2025/7/25 10:35,0.020663738,0.0796262,-0.14867878
2025/7/25 10:40,0.000234485,0.07390666,-0.12493092
2025/7/25 10:45,0.005344868,0.08380544,-0.14237875
2025/7/25 10:50,0.014582753,0.0746361,-0.1130777
2025/7/25 10:55,0.007493138,0.08460057,-0.12878054
2025/7/25 11:00,0.01457262,0.09695876,-0.13040745
2025/7/25 11:05,-0.017177284,0.072779536,-0.14007062
2025/7/25 11:10,-0.002456248,0.096818924,-0.13265961
2025/7/25 11:15,0.011695266,0.089885116,-0.15654624
2025/7/25 11:20,-0.002626836,0.0877918,-0.1568842
2025/7/25 11:25,-0.006328225,0.077558756,-0.13207448
2025/7/25 11:30,0.012702107,0.09347308,-0.12724113
2025/7/25 11:35,0.01936841,0.094079256,-0.13286573
2025/7/25 11:40,0.016417146,0.09283674,-0.13750511
2025/7/25 11:45,0.00728941,0.08730531,-0.14540052
2025/7/25 11:50,-0.014046311,0.09412742,-0.13422471
2025/7/25 11:55,-0.001830339,0.07474375,-0.12497866
2025/7/25 12:00,0.010228753,0.10758734,-0.12922347
2025/7/25 12:05,0.014356017,0.0583539,-0.14112753
2025/7/25 12:10,0.005865097,0.076907754,-0.12954581
2025/7/25 12:15,-0.018117487,0.06552017,-0.12931913
2025/7/25 12:20,0.004594922,0.12050879,-0.115100324
2025/7/25 12:25,-0.020087242,0.059319377,-0.11559075
2025/7/25 12:30,-0.022839367,0.079730034,-0.100999236
2025/7/25 12:35,-0.007311583,0.08015907,-0.11340594
2025/7/25 12:40,-0.037782192,0.06848037,-0.11944586
2025/7/25 12:45,-0.009545386,0.082271814,-0.09386295
2025/7/25 12:50,-0.010086179,0.06790042,-0.1240046
2025/7/25 12:55,-0.010312915,0.08628976,-0.114770055
2025/7/25 13:00,-0.022020996,0.06232345,-0.09609425
2025/7/25 13:05,-0.008161902,0.06578648,-0.12729663
2025/7/25 13:10,-0.01777333,0.07040715,-0.11935806
2025/7/25 13:15,-0.02818644,0.06271899,-0.115017116
2025/7/25 13:20,0.004763842,0.07476699,-0.13412213
2025/7/25 13:25,-0.010981381,0.066654325,-0.11811751
2025/7/25 13:30,-0.000915587,0.037949324,-0.13541138
2025/7/25 13:35,0.006711245,0.07027435,-0.11275363
2025/7/25 13:40,-0.011935473,0.108410835,-0.12420905
2025/7/25 13:45,0.000647187,0.04379356,-0.12149817
2025/7/25 13:50,0.007055044,0.05858946,-0.12756062
2025/7/25 13:55,0.000718594,0.08521092,-0.106021285
2025/7/25 14:00,-0.004836261,0.05713272,-0.12441981
2025/7/25 14:05,-0.003521502,0.0634712,-0.11986172
2025/7/25 14:10,-0.011795402,0.070317626,-0.1061762
2025/7/25 14:15,-0.022248924,0.056519628,-0.119330645
2025/7/25 14:20,-0.030872226,0.04505253,-0.1010831
2025/7/25 14:25,-0.003092527,0.060129642,-0.13937712
2025/7/25 14:30,-0.018530905,0.06887996,-0.12168026
2025/7/25 14:35,-0.005321622,0.06268859,-0.10729301
2025/7/25 14:40,0.009090066,0.07918501,-0.13517427
2025/7/25 14:45,0.022729397,0.0728873,-0.12358773
2025/7/25 14:50,0.006264806,0.055451274,-0.13461101
2025/7/25 14:55,0.027472138,0.060801983,-0.102354765
2025/7/25 15:00,0.018059254,0.08418572,-0.09454703
2025/7/25 15:05,0.003559709,0.073290706,-0.12770194
2025/7/25 15:10,0.013223052,0.059617758,-0.10687637
2025/7/25 15:15,0.003698707,0.07328308,-0.10483199
2025/7/25 15:20,-0.001780987,0.06403518,-0.10756123
2025/7/25 15:25,0.015282989,0.060052514,-0.09129208
2025/7/25 15:30,0.009956598,0.06641996,-0.110119104
2025/7/25 15:35,-0.002809048,0.07222235,-0.111534715
2025/7/25 15:40,0.0058285,0.08923185,-0.123571455
2025/7/25 15:45,0.017455101,0.08629441,-0.11150044
2025/7/25 15:50,-0.004245281,0.08310604,-0.11264974
2025/7/25 15:55,-0.01610595,0.059600115,-0.11252886
2025/7/25 16:00,0.014770031,0.053545594,-0.11310959
2025/7/25 16:05,0.01552403,0.072547436,-0.12773478
2025/7/25 16:10,-0.007481515,0.064471364,-0.12853467
2025/7/25 16:15,0.027184606,0.069411755,-0.120510995
2025/7/25 16:20,0.021678686,0.048104644,-0.13538831
2025/7/25 16:25,0.007984281,0.06940341,-0.13628244
2025/7/25 16:30,0.011989951,0.056752443,-0.13821304
2025/7/25 16:35,0.019187212,0.07808709,-0.13188273
2025/7/25 16:40,0.016800404,0.073698044,-0.11778271
2025/7/25 16:45,0.006899476,0.07618296,-0.12366593
2025/7/25 16:50,0.006299377,0.07717502,-0.110093296
2025/7/25 16:55,0.019995213,0.081742406,-0.13102919
2025/7/25 17:00,0.01028645,0.061421752,-0.124495685
2025/7/25 17:05,0.009316564,0.054961205,-0.10114139
2025/7/25 17:10,0.007182121,0.069987535,-0.14210707
2025/7/25 17:15,0.00144589,0.08313036,-0.11913246
2025/7/25 17:20,0.016005874,0.08541274,-0.1415661
2025/7/25 17:25,0.027840972,0.08539522,-0.13046908
2025/7/25 17:30,0.00766778,0.07457137,-0.13951826
2025/7/25 17:35,0.011561751,0.09555161,-0.13863665
2025/7/25 17:40,-0.000674903,0.069426656,-0.1292901
2025/7/25 17:45,0.013856053,0.071315765,-0.11711663
2025/7/25 17:50,0.02350688,0.070011616,-0.11642259
2025/7/25 17:55,0.014979124,0.06774211,-0.11569184
2025/7/25 18:00,0.004244089,0.06961799,-0.119757414
2025/7/25 18:05,0.013717055,0.06662643,-0.124058604
2025/7/25 18:10,-0.001716733,0.0947032,-0.11698991
2025/7/25 18:15,0.005052686,0.06465888,-0.11147106
2025/7/25 18:20,-0.00047344,0.07825041,-0.13929164
2025/7/25 18:25,0.007020593,0.10140622,-0.1055845
2025/7/25 18:30,0.009012342,0.07634294,-0.120212674
2025/7/25 18:35,-0.001003861,0.12038684,-0.1287179
2025/7/25 18:40,0.001966953,0.09087944,-0.14100575
2025/7/25 18:45,0.009058237,0.08323753,-0.11753702
2025/7/25 18:50,-0.006593347,0.07976067,-0.12672263
2025/7/25 18:55,-0.002479255,0.07075465,-0.13246518
2025/7/25 19:00,0.008808851,0.07906842,-0.1199559
2025/7/25 19:05,0.011685729,0.09528625,-0.12017059
